,CBSA,PELAYFTO,PELAYDUR,HEFAMINC,PESEX,PTDTRACE,PEEDUCA,PEMARITL,HRHTYPE,HRNUMHOU,REGION,STATE,state
76099,33460,-1,-1,16,1,1,-1,-1,1,6,2,27,27
76100,33460,-1,-1,16,2,1,-1,-1,1,6,2,27,27
76101,33460,-1,-1,16,1,1,-1,-1,1,6,2,27,27
76102,33460,-1,-1,16,1,1,-1,-1,1,6,2,27,27
76103,22420,-1,-1,5,1,1,39,4,6,1,2,26,26
76104,40140,-1,-1,14,1,4,44,1,1,2,4,6,6
76105,40140,-1,-1,14,2,4,44,1,1,2,4,6,6
76106,0,-1,-1,14,1,1,44,4,6,1,2,26,26
76107,0,-1,-1,11,2,1,43,6,7,1,2,26,26
76108,33100,-1,-1,9,2,2,43,1,1,2,3,12,12
76109,33100,-1,-1,9,1,2,39,1,1,2,3,12,12
76110,38300,-1,-1,10,2,1,44,6,7,1,1,42,42
76111,0,-1,-1,3,2,1,37,6,4,5,2,26,26
76112,0,-1,-1,3,1,1,39,6,4,5,2,26,26
76113,0,-1,-1,3,2,1,-1,-1,4,5,2,26,26
76114,0,-1,-1,3,2,1,-1,-1,4,5,2,26,26
76115,0,-1,-1,3,1,1,-1,-1,4,5,2,26,26
76116,19820,-1,-1,9,2,2,34,3,7,1,2,26,26
76117,12980,-1,-1,10,1,1,42,3,6,1,2,26,26
76118,0,-1,-1,14,2,1,44,6,4,2,3,48,48
76119,0,-1,-1,14,2,1,40,4,4,2,3,48,48
76120,17660,-1,-1,15,1,1,43,1,2,2,4,16,16
76121,17660,-1,-1,15,2,1,45,1,2,2,4,16,16
76122,26900,-1,-1,16,1,1,46,1,1,3,2,18,18
76123,26900,-1,-1,16,2,1,44,1,1,3,2,18,18
76124,26900,-1,-1,16,2,1,46,6,1,3,2,18,18
76125,0,-1,-1,12,1,1,40,4,6,2,2,26,26
76126,0,-1,-1,12,2,1,40,4,6,2,2,26,26
76127,0,-1,-1,14,2,1,40,1,1,2,3,28,28
76128,0,-1,-1,14,1,1,41,1,1,2,3,28,28
76129,12540,-1,-1,14,2,2,43,3,7,1,4,6,6
76130,19820,-1,-1,16,1,1,44,4,6,1,2,26,26
76131,11460,-1,-1,9,2,1,39,4,4,3,2,26,26
76132,11460,-1,-1,9,2,1,-1,-1,4,3,2,26,26
76133,11460,-1,-1,9,1,1,39,4,4,3,2,26,26
76134,0,-1,-1,9,1,1,43,4,6,1,4,32,32
76135,36740,-1,-1,14,1,1,44,1,1,2,3,12,12
76136,36740,-1,-1,14,2,1,42,1,1,2,3,12,12
76137,19820,-1,-1,15,2,1,41,1,1,2,2,26,26
76138,19820,-1,-1,15,1,1,41,1,1,2,2,26,26
76139,22420,-1,-1,7,1,1,40,3,6,1,2,26,26
76140,0,-1,-1,16,1,1,41,1,1,2,2,29,29
76141,0,-1,-1,16,2,1,40,1,1,2,2,29,29
76142,27100,-1,-1,12,2,1,43,4,4,2,2,26,26
76143,27100,-1,-1,12,1,1,-1,-1,4,2,2,26,26
76144,19820,-1,-1,16,1,1,44,1,1,2,2,26,26
76145,19820,-1,-1,16,2,1,43,1,1,2,2,26,26
76146,0,-1,-1,16,1,1,42,1,1,2,2,19,19
76147,0,-1,-1,16,2,1,39,1,1,2,2,19,19
76148,0,-1,-1,16,1,1,34,1,1,4,2,19,19
76149,0,-1,-1,16,2,1,34,1,1,4,2,19,19
76150,0,-1,-1,16,2,1,-1,-1,1,4,2,19,19
76151,0,-1,-1,16,1,1,-1,-1,1,4,2,19,19
76152,25540,-1,-1,7,2,1,39,3,7,1,1,9,9
76153,34740,-1,-1,15,1,1,46,1,1,3,2,26,26
76154,34740,-1,-1,15,2,1,40,1,1,3,2,26,26
76155,34740,-1,-1,15,1,1,40,4,1,3,2,26,26
76156,40980,-1,-1,12,1,1,43,1,1,3,2,26,26
76157,40980,-1,-1,12,2,4,43,1,1,3,2,26,26
76158,40980,-1,-1,12,2,8,-1,-1,1,3,2,26,26
76159,0,-1,-1,13,1,1,40,4,6,1,2,46,46
76160,19820,-1,-1,15,1,1,42,4,6,2,2,26,26
76161,19820,-1,-1,15,2,1,39,4,6,2,2,26,26
76162,19820,-1,-1,13,1,4,43,1,1,3,2,26,26
76163,19820,-1,-1,13,2,4,43,1,1,3,2,26,26
76164,19820,-1,-1,13,2,1,39,2,1,3,2,26,26
76165,0,-1,-1,15,2,1,41,1,1,6,3,54,54
76166,0,-1,-1,15,1,1,39,1,1,6,3,54,54
76167,0,-1,-1,15,1,1,-1,-1,1,6,3,54,54
76168,0,-1,-1,15,1,1,-1,-1,1,6,3,54,54
76169,0,-1,-1,15,2,1,-1,-1,1,6,3,54,54
76170,0,-1,-1,15,1,1,-1,-1,1,6,3,54,54
76171,12060,-1,-1,9,2,2,37,4,4,2,3,13,13
76172,12060,-1,-1,9,1,2,36,6,4,2,3,13,13
76173,0,-1,-1,12,2,1,43,1,1,4,3,13,13
76174,0,-1,-1,12,1,1,44,1,1,4,3,13,13
76175,0,-1,-1,12,2,1,37,6,1,4,3,13,13
76176,0,-1,-1,12,1,1,40,6,1,4,3,13,13
76177,12420,-1,-1,6,1,1,39,1,1,2,3,48,48
76178,12420,-1,-1,6,2,5,40,1,1,2,3,48,48
76179,14460,-1,-1,9,2,1,39,4,7,1,1,25,25
76180,47900,-1,-1,15,1,4,43,2,6,1,3,51,51
76181,46520,-1,-1,9,1,5,39,6,3,5,4,15,15
76182,46520,-1,-1,9,1,5,40,1,3,5,4,15,15
76183,46520,-1,-1,9,2,5,40,1,3,5,4,15,15
76184,46520,-1,-1,9,2,5,-1,-1,3,5,4,15,15
76185,46520,-1,-1,9,2,5,-1,-1,3,5,4,15,15
76186,19100,-1,-1,14,1,1,39,1,1,5,3,48,48
76187,19100,-1,-1,14,2,1,34,1,1,5,3,48,48
76188,19100,-1,-1,14,1,1,37,6,1,5,3,48,48
76189,19100,-1,-1,14,1,1,-1,-1,1,5,3,48,48
76190,19100,-1,-1,14,1,1,-1,-1,1,5,3,48,48
76191,12260,-1,-1,12,2,1,40,4,7,1,3,13,13
76192,41540,-1,-1,14,1,1,33,6,6,4,3,10,10
76193,41540,-1,-1,14,1,1,33,6,6,4,3,10,10
76194,41540,-1,-1,14,1,1,33,6,6,4,3,10,10
76195,41540,-1,-1,14,2,1,40,6,6,4,3,10,10
76196,15380,-1,-1,15,2,2,40,1,1,4,1,36,36
76197,15380,-1,-1,15,1,2,39,1,1,4,1,36,36
76198,15380,-1,-1,15,2,2,43,6,1,4,1,36,36
76199,15380,-1,-1,15,2,2,40,6,1,4,1,36,36
76200,40380,-1,-1,16,1,1,45,1,1,4,1,36,36
76201,40380,-1,-1,16,2,1,45,1,1,4,1,36,36
76202,40380,-1,-1,16,2,1,35,6,1,4,1,36,36
76203,40380,-1,-1,16,1,1,-1,-1,1,4,1,36,36
76204,37980,-1,-1,10,2,2,39,3,7,1,3,10,10
76205,29820,-1,-1,1,1,1,39,2,6,1,4,32,32
76206,0,-1,-1,11,2,1,39,1,1,2,4,30,30
76207,0,-1,-1,11,1,1,39,1,1,2,4,30,30
76208,18140,-1,-1,1,2,1,43,3,7,1,2,39,39
76209,35620,-1,-1,16,2,1,41,3,7,1,1,36,36
76210,35620,-1,-1,11,1,1,43,6,6,1,1,36,36
76211,0,-1,-1,13,2,1,40,1,1,3,4,56,56
76212,0,-1,-1,13,1,1,39,1,1,3,4,56,56
76213,0,-1,-1,13,1,1,41,6,1,3,4,56,56
76214,26420,-1,-1,16,1,1,44,1,1,5,3,48,48
76215,26420,-1,-1,16,2,1,44,1,1,5,3,48,48
76216,26420,-1,-1,16,1,1,35,6,1,5,3,48,48
76217,26420,-1,-1,16,1,1,-1,-1,1,5,3,48,48
76218,26420,-1,-1,16,1,1,-1,-1,1,5,3,48,48
76219,35620,-1,-1,14,2,2,40,6,7,1,1,36,36
76220,35620,-1,-1,1,2,2,39,3,7,1,1,36,36
76221,31080,-1,-1,15,2,1,33,3,4,3,4,6,6
76222,31080,-1,-1,15,2,1,44,6,4,3,4,6,6
76223,31080,-1,-1,15,2,1,33,6,4,3,4,6,6
76224,19820,-1,-1,14,1,1,43,1,1,3,2,26,26
76225,19820,-1,-1,14,1,1,-1,-1,1,3,2,26,26
76226,19820,-1,-1,14,2,1,44,1,1,3,2,26,26
76227,35620,-1,-1,1,2,2,39,4,7,1,1,36,36
76228,46540,-1,-1,5,2,2,40,6,4,3,1,36,36
76229,46540,-1,-1,5,1,2,-1,-1,4,3,1,36,36
76230,46540,-1,-1,5,1,2,-1,-1,4,3,1,36,36
76231,35620,-1,-1,13,2,1,39,1,1,7,1,36,36
76232,35620,-1,-1,13,1,1,38,1,1,7,1,36,36
76233,35620,-1,-1,13,2,1,37,6,1,7,1,36,36
76234,35620,-1,-1,13,1,1,34,6,1,7,1,36,36
76235,35620,-1,-1,13,1,1,-1,-1,1,7,1,36,36
76236,35620,-1,-1,13,2,1,-1,-1,1,7,1,36,36
76237,35620,-1,-1,13,1,1,-1,-1,1,7,1,36,36
76238,19820,-1,-1,16,1,1,42,4,6,1,2,26,26
76239,20100,-1,-1,13,2,1,44,4,4,2,3,10,10
76240,20100,-1,-1,13,1,1,39,6,4,2,3,10,10
76241,38860,-1,-1,9,2,1,39,6,7,1,1,23,23
76242,12580,-1,-1,1,1,2,43,6,6,1,3,24,24
76243,19820,-1,-1,16,2,1,41,1,1,2,2,26,26
76244,19820,-1,-1,16,1,1,44,1,1,2,2,26,26
76245,14260,-1,-1,11,1,1,35,1,1,2,4,16,16
76246,14260,-1,-1,11,2,1,39,1,1,2,4,16,16
76247,35620,-1,-1,16,1,1,45,1,1,2,1,36,36
76248,35620,-1,-1,16,2,1,43,1,1,2,1,36,36
76249,35620,-1,-1,14,2,2,39,6,4,4,1,36,36
76250,35620,-1,-1,14,1,2,36,6,4,4,1,36,36
76251,35620,-1,-1,14,1,2,39,6,4,4,1,36,36
76252,35620,-1,-1,14,2,2,39,6,4,4,1,36,36
76253,15980,-1,-1,8,1,1,33,1,1,2,3,12,12
76254,15980,-1,-1,8,2,1,39,1,1,2,3,12,12
76255,35300,-1,-1,15,2,2,45,6,7,1,1,9,9
76256,0,-1,-1,6,1,1,39,4,6,1,3,1,1
76257,33460,-1,-1,16,2,1,43,1,1,2,2,27,27
76258,33460,-1,-1,16,1,1,44,1,1,2,2,27,27
76259,25180,-1,-1,14,2,1,40,1,1,2,3,54,54
76260,25180,-1,-1,14,1,1,43,1,1,2,3,54,54
76261,0,-1,-1,14,2,1,43,1,1,2,1,33,33
76262,0,-1,-1,14,1,1,46,1,1,2,1,33,33
76263,26420,-1,-1,15,1,1,41,1,1,2,3,48,48
76264,26420,-1,-1,15,2,1,39,1,1,2,3,48,48
76265,42660,-1,-1,16,2,1,43,6,7,1,4,53,53
76266,17780,-1,-1,7,1,1,31,1,1,2,3,48,48
76267,17780,-1,-1,7,2,1,32,1,1,2,3,48,48
76268,35620,-1,-1,15,2,1,44,6,7,1,1,36,36
76269,35620,-1,-1,16,2,4,43,6,7,1,1,36,36
76270,35620,-1,-1,16,2,1,43,6,7,2,1,36,36
76271,35620,-1,-1,16,1,1,43,6,7,2,1,36,36
76272,0,-1,-1,5,2,1,39,3,7,1,3,13,13
76273,46520,-1,-1,13,1,4,39,1,1,2,4,15,15
76274,46520,-1,-1,13,2,8,40,1,1,2,4,15,15
76275,18580,-1,-1,16,2,1,43,6,4,6,3,48,48
76276,18580,-1,-1,16,1,1,44,1,4,6,3,48,48
76277,18580,-1,-1,16,2,1,44,1,4,6,3,48,48
76278,18580,-1,-1,16,2,1,39,6,4,6,3,48,48
76279,18580,-1,-1,16,1,1,37,6,4,6,3,48,48
76280,18580,-1,-1,16,1,1,40,3,4,6,3,48,48
76281,39300,-1,-1,13,1,1,40,1,1,2,1,44,44
76282,39300,-1,-1,13,2,1,38,1,1,2,1,44,44
76283,35620,-1,-1,16,2,1,40,1,1,2,1,36,36
76284,35620,-1,-1,16,1,1,40,1,1,2,1,36,36
76285,35620,-1,-1,9,2,2,40,6,4,4,1,36,36
76286,35620,-1,-1,9,1,2,-1,-1,4,4,1,36,36
76287,35620,-1,-1,9,1,2,-1,-1,4,4,1,36,36
76288,35620,-1,-1,9,1,2,-1,-1,4,4,1,36,36
76289,28140,-1,-1,5,2,8,40,6,7,1,2,20,20
76290,16740,-1,-1,15,1,1,40,1,1,3,3,45,45
76291,16740,-1,-1,15,2,1,43,1,1,3,3,45,45
76292,16740,-1,-1,15,2,1,-1,-1,1,3,3,45,45
76293,22020,-1,-1,15,2,1,43,1,1,2,2,38,38
76294,22020,-1,-1,15,1,1,40,1,1,2,2,38,38
76295,0,-1,-1,10,1,1,44,1,1,2,4,30,30
76296,0,-1,-1,10,2,1,44,1,1,2,4,30,30
76297,35300,-1,-1,12,2,1,38,3,7,1,1,9,9
76298,42660,-1,-1,15,1,2,40,6,3,3,4,53,53
76299,42660,-1,-1,15,2,2,40,1,3,3,4,53,53
76300,42660,-1,-1,15,1,2,42,1,3,3,4,53,53
76301,35620,-1,-1,14,2,1,43,4,7,1,1,36,36
76302,0,-1,-1,9,1,1,40,3,6,1,3,5,5
76303,31080,-1,-1,16,2,1,39,1,1,7,4,6,6
76304,31080,-1,-1,16,1,1,39,1,1,7,4,6,6
76305,31080,-1,-1,16,1,1,39,6,1,7,4,6,6
76306,31080,-1,-1,16,2,1,44,6,1,7,4,6,6
76307,31080,-1,-1,16,1,1,40,6,1,7,4,6,6
76308,31080,-1,-1,16,2,1,39,1,1,7,4,6,6
76309,31080,-1,-1,16,1,1,39,1,1,7,4,6,6
76310,0,-1,-1,14,2,1,44,6,7,2,4,30,30
76311,0,-1,-1,14,1,7,42,6,7,2,4,30,30
76312,35620,-1,-1,5,2,1,40,3,7,1,1,36,36
76313,35620,-1,-1,11,1,1,39,1,1,2,1,36,36
76314,35620,-1,-1,11,2,1,39,1,1,2,1,36,36
76315,42540,-1,-1,14,1,1,40,1,1,4,1,42,42
76316,42540,-1,-1,14,2,1,43,1,1,4,1,42,42
76317,42540,-1,-1,14,2,1,-1,-1,1,4,1,42,42
76318,42540,-1,-1,14,2,1,-1,-1,1,4,1,42,42
76319,0,-1,-1,7,1,1,35,1,1,2,4,4,4
76320,0,-1,-1,7,2,1,35,1,1,2,4,4,4
76321,37100,-1,-1,16,1,1,45,1,1,4,4,6,6
76322,37100,-1,-1,16,2,1,42,1,1,4,4,6,6
76323,37100,-1,-1,16,1,1,-1,-1,1,4,4,6,6
76324,37100,-1,-1,16,1,1,-1,-1,1,4,4,6,6
76325,0,-1,-1,14,2,1,40,1,1,2,1,33,33
76326,0,-1,-1,14,1,1,43,1,1,2,1,33,33
76327,0,-1,-1,15,1,3,41,6,6,1,4,53,53
76328,17140,-1,-1,15,1,1,40,1,1,2,3,21,21
76329,17140,-1,-1,15,2,1,39,1,1,2,3,21,21
76330,26420,-1,-1,11,1,4,40,6,6,2,3,48,48
76331,26420,-1,-1,11,2,4,40,6,6,2,3,48,48
76332,0,-1,-1,16,1,1,44,1,1,2,1,33,33
76333,0,-1,-1,16,2,1,44,1,1,2,1,33,33
76334,12220,-1,-1,10,1,1,44,4,6,1,3,1,1
76335,12060,-1,-1,15,1,1,43,1,1,3,3,13,13
76336,12060,-1,-1,15,2,1,43,1,1,3,3,13,13
76337,12060,-1,-1,15,1,1,-1,-1,1,3,3,13,13
76338,41860,-1,-1,13,2,7,39,1,1,3,4,6,6
76339,41860,-1,-1,13,1,7,37,1,1,3,4,6,6
76340,41860,-1,-1,13,1,7,38,6,1,3,4,6,6
76341,10740,-1,-1,14,1,1,40,4,3,5,4,35,35
76342,10740,-1,-1,14,2,1,42,4,3,5,4,35,35
76343,10740,-1,-1,14,1,1,39,6,3,5,4,35,35
76344,10740,-1,-1,14,1,1,37,6,3,5,4,35,35
76345,10740,-1,-1,14,1,1,-1,-1,3,5,4,35,35
76346,26420,-1,-1,14,2,1,40,1,1,3,3,48,48
76347,26420,-1,-1,14,1,1,39,1,1,3,3,48,48
76348,26420,-1,-1,14,2,1,-1,-1,1,3,3,48,48
76349,10580,-1,-1,10,1,1,42,4,6,1,1,36,36
76350,35620,-1,-1,16,1,4,43,1,1,5,1,36,36
76351,35620,-1,-1,16,2,4,43,1,1,5,1,36,36
76352,35620,-1,-1,16,2,4,-1,-1,1,5,1,36,36
76353,35620,-1,-1,16,1,4,-1,-1,1,5,1,36,36
76354,35620,-1,-1,16,2,4,-1,-1,1,5,1,36,36
76355,35620,-1,-1,16,1,1,41,1,1,2,1,36,36
76356,35620,-1,-1,16,2,1,39,1,1,2,1,36,36
76357,35620,-1,-1,13,1,2,43,6,6,1,1,36,36
76358,19740,-1,-1,16,2,1,43,1,1,3,4,8,8
76359,19740,-1,-1,16,1,1,46,1,1,3,4,8,8
76360,19740,-1,-1,16,2,1,-1,-1,1,3,4,8,8
76361,35620,-1,-1,14,2,1,42,3,7,1,1,36,36
76362,40060,-1,-1,15,1,1,40,6,3,5,3,51,51
76363,40060,-1,-1,15,2,1,34,6,3,5,3,51,51
76364,40060,-1,-1,15,2,1,-1,-1,3,5,3,51,51
76365,40060,-1,-1,15,2,1,-1,-1,3,5,3,51,51
76366,40060,-1,-1,15,2,1,-1,-1,3,5,3,51,51
76367,35620,-1,-1,15,2,1,43,1,1,4,1,36,36
76368,35620,-1,-1,15,1,1,40,1,1,4,1,36,36
76369,35620,-1,-1,15,1,1,-1,-1,1,4,1,36,36
76370,35620,-1,-1,15,2,1,-1,-1,1,4,1,36,36
76371,35620,-1,-1,14,2,1,44,3,4,3,1,36,36
76372,35620,-1,-1,14,1,1,35,6,4,3,1,36,36
76373,35620,-1,-1,14,1,1,-1,-1,4,3,1,36,36
76374,12060,-1,-1,12,1,2,40,6,6,1,3,13,13
76375,0,-1,-1,11,1,1,37,1,1,4,3,54,54
76376,0,-1,-1,11,2,1,39,1,1,4,3,54,54
76377,0,-1,-1,11,1,1,-1,-1,1,4,3,54,54
76378,0,-1,-1,11,2,1,-1,-1,1,4,3,54,54
76379,35620,-1,-1,16,2,1,42,3,4,2,1,36,36
76380,35620,-1,-1,16,2,1,43,6,4,2,1,36,36
76381,31080,-1,-1,13,1,1,43,6,6,3,4,6,6
76382,31080,-1,-1,13,1,1,46,6,6,3,4,6,6
76383,31080,-1,-1,13,1,1,43,6,6,3,4,6,6
76384,0,-1,-1,10,1,1,39,4,6,1,1,36,36
76385,26420,-1,-1,5,2,1,32,1,1,4,3,48,48
76386,26420,-1,-1,5,1,1,34,1,1,4,3,48,48
76387,26420,-1,-1,5,1,1,39,6,1,4,3,48,48
76388,26420,-1,-1,5,2,1,39,6,1,4,3,48,48
76389,35620,-1,-1,14,2,1,41,3,7,1,1,36,36
76390,0,-1,-1,10,1,1,39,1,1,3,3,54,54
76391,0,-1,-1,10,2,1,39,1,1,3,3,54,54
76392,0,-1,-1,10,1,1,39,6,1,3,3,54,54
76393,33700,-1,-1,12,2,4,39,4,4,4,4,6,6
76394,33700,-1,-1,12,1,4,38,6,4,4,4,6,6
76395,33700,-1,-1,12,1,4,35,6,4,4,4,6,6
76396,33700,-1,-1,12,1,4,-1,-1,4,4,4,6,6
76397,41700,-1,-1,12,1,1,40,4,6,1,3,48,48
76398,31080,-1,-1,11,2,1,39,6,4,4,4,6,6
76399,31080,-1,-1,11,2,1,-1,-1,4,4,4,6,6
76400,31080,-1,-1,11,1,1,-1,-1,4,4,4,6,6
76401,31080,-1,-1,11,1,1,-1,-1,4,4,4,6,6
76402,31080,-1,-1,13,2,1,41,4,7,1,4,6,6
76403,15380,-1,-1,14,1,1,43,1,1,2,1,36,36
76404,15380,-1,-1,14,2,1,41,1,1,2,1,36,36
76405,13820,-1,-1,15,2,1,46,3,7,1,3,1,1
76406,13820,-1,-1,12,2,2,43,6,7,1,3,1,1
76407,16980,-1,-1,1,1,4,44,6,6,2,2,17,17
76408,16980,-1,-1,1,2,4,43,6,6,2,2,17,17
76409,26420,-1,-1,1,1,1,35,1,1,4,3,48,48
76410,26420,-1,-1,1,2,1,39,1,1,4,3,48,48
76411,26420,-1,-1,1,2,1,39,6,1,4,3,48,48
76412,26420,-1,-1,1,1,1,39,6,1,4,3,48,48
76413,35620,-1,-1,3,2,1,39,3,7,1,1,34,34
76414,0,-1,-1,9,1,1,41,3,6,1,4,56,56
76415,38300,-1,-1,12,2,2,45,5,7,1,1,42,42
76416,38300,-1,-1,14,1,1,42,6,6,1,1,42,42
76417,37980,-1,-1,15,1,1,43,6,6,1,3,10,10
76418,0,-1,-1,16,2,1,39,1,1,3,4,32,32
76419,0,-1,-1,16,1,1,43,1,1,3,4,32,32
76420,0,-1,-1,16,1,1,43,6,1,3,4,32,32
76421,35620,-1,-1,11,1,1,44,1,1,2,1,36,36
76422,35620,-1,-1,11,2,1,43,1,1,2,1,36,36
76423,0,-1,-1,13,2,1,41,5,7,1,2,31,31
76424,25420,-1,-1,14,1,1,46,6,6,1,1,42,42
76425,40060,-1,-1,11,1,1,39,6,6,1,3,51,51
76426,39300,-1,-1,13,2,1,42,3,7,1,1,44,44
76427,35620,-1,-1,11,1,1,39,1,1,2,1,36,36
76428,35620,-1,-1,11,2,1,42,1,1,2,1,36,36
76429,42540,-1,-1,16,1,1,42,1,1,4,1,42,42
76430,42540,-1,-1,16,2,1,44,1,1,4,1,42,42
76431,42540,-1,-1,16,1,1,38,6,1,4,1,42,42
76432,42540,-1,-1,16,1,1,34,6,1,4,1,42,42
76433,14460,-1,-1,8,1,1,36,1,1,2,1,33,33
76434,14460,-1,-1,8,2,1,39,1,1,2,1,33,33
76435,14460,-1,-1,12,1,2,39,1,1,2,1,33,33
76436,14460,-1,-1,12,2,1,38,1,1,2,1,33,33
76437,0,-1,-1,8,2,1,42,4,4,2,4,2,2
76438,0,-1,-1,8,1,1,39,4,4,2,4,2,2
76439,14460,-1,-1,14,1,1,44,6,6,1,1,33,33
76440,40380,-1,-1,16,2,1,45,1,1,4,1,36,36
76441,40380,-1,-1,16,1,1,45,1,1,4,1,36,36
76442,40380,-1,-1,16,1,1,-1,-1,1,4,1,36,36
76443,40380,-1,-1,16,1,1,-1,-1,1,4,1,36,36
76444,15380,-1,-1,11,1,1,43,6,6,1,1,36,36
76445,35620,-1,-1,15,1,1,41,1,1,2,1,36,36
76446,35620,-1,-1,15,2,1,43,1,1,2,1,36,36
76447,35620,-1,-1,13,2,4,42,1,1,2,1,36,36
76448,35620,-1,-1,13,1,4,40,1,1,2,1,36,36
76449,40380,-1,-1,15,1,1,41,1,1,2,1,36,36
76450,40380,-1,-1,15,2,1,41,1,1,2,1,36,36
76451,13780,-1,-1,10,1,1,39,1,1,2,1,36,36
76452,13780,-1,-1,10,2,1,39,1,1,2,1,36,36
76453,0,-1,-1,13,2,1,39,1,1,6,1,36,36
76454,0,-1,-1,13,1,1,42,1,1,6,1,36,36
76455,0,-1,-1,13,2,1,39,6,1,6,1,36,36
76456,0,-1,-1,13,2,1,37,6,1,6,1,36,36
76457,0,-1,-1,13,2,1,-1,-1,1,6,1,36,36
76458,0,-1,-1,13,1,1,-1,-1,1,6,1,36,36
76459,38860,-1,-1,1,2,4,43,6,7,1,1,23,23
76460,0,-1,-1,7,2,1,43,3,7,1,4,2,2
76461,0,-1,-1,12,2,3,40,1,1,10,4,2,2
76462,0,-1,-1,12,1,3,39,1,1,10,4,2,2
76463,0,-1,-1,12,2,3,-1,-1,1,10,4,2,2
76464,0,-1,-1,12,2,3,39,6,1,10,4,2,2
76465,0,-1,-1,12,2,3,39,6,1,10,4,2,2
76466,0,-1,-1,12,1,3,39,5,1,10,4,2,2
76467,0,-1,-1,12,1,3,-1,-1,1,10,4,2,2
76468,0,-1,-1,12,1,3,-1,-1,1,10,4,2,2
76469,0,-1,-1,12,1,3,-1,-1,1,10,4,2,2
76470,0,-1,-1,12,1,3,39,6,1,10,4,2,2
76471,46540,-1,-1,1,1,1,35,4,6,2,1,36,36
76472,46540,-1,-1,1,2,1,42,4,6,2,1,36,36
76473,35620,-1,-1,10,1,2,39,6,6,1,1,36,36
76474,35620,-1,-1,16,1,4,44,1,1,3,1,36,36
76475,35620,-1,-1,16,2,4,-1,-1,1,3,1,36,36
76476,35620,-1,-1,16,2,4,44,1,1,3,1,36,36
76477,10580,-1,-1,15,1,1,44,1,1,2,1,36,36
76478,10580,-1,-1,15,2,1,43,1,1,2,1,36,36
76479,15380,-1,-1,14,2,1,41,6,7,1,1,36,36
76480,35620,-1,-1,9,2,3,39,1,1,3,1,36,36
76481,35620,-1,-1,9,1,3,40,6,1,3,1,36,36
76482,35620,-1,-1,9,1,3,39,1,1,3,1,36,36
76483,35620,-1,-1,14,2,1,39,1,1,3,1,36,36
76484,35620,-1,-1,14,1,1,40,1,1,3,1,36,36
76485,35620,-1,-1,14,2,1,39,6,1,3,1,36,36
76486,42660,-1,-1,15,2,4,43,1,1,5,4,53,53
76487,42660,-1,-1,15,1,1,46,1,1,5,4,53,53
76488,42660,-1,-1,15,1,8,-1,-1,1,5,4,53,53
76489,42660,-1,-1,15,1,8,-1,-1,1,5,4,53,53
76490,42660,-1,-1,15,1,8,-1,-1,1,5,4,53,53
76491,40380,-1,-1,7,2,1,44,6,7,1,1,36,36
76492,40380,-1,-1,15,2,1,43,4,7,1,1,36,36
76493,35620,-1,-1,15,1,1,39,4,3,2,1,36,36
76494,35620,-1,-1,15,1,1,39,6,3,2,1,36,36
76495,31700,-1,-1,14,2,1,45,1,1,2,1,33,33
76496,31700,-1,-1,14,1,1,40,1,1,2,1,33,33
76497,14460,-1,-1,14,2,1,43,1,1,2,1,33,33
76498,14460,-1,-1,14,1,1,43,1,1,2,1,33,33
76499,15380,-1,-1,12,1,1,44,6,6,1,1,36,36
76500,12060,-1,-1,15,1,4,43,6,6,1,3,13,13
76501,12060,-1,-1,16,2,2,44,1,1,4,3,13,13
76502,12060,-1,-1,16,1,2,45,1,1,4,3,13,13
76503,12060,-1,-1,16,2,2,37,6,1,4,3,13,13
76504,12060,-1,-1,16,1,2,-1,-1,1,4,3,13,13
76505,14460,-1,-1,16,1,1,46,1,1,2,1,33,33
76506,14460,-1,-1,16,2,1,42,1,1,2,1,33,33
76507,35620,-1,-1,13,2,1,39,1,1,2,1,36,36
76508,35620,-1,-1,13,1,1,39,1,1,2,1,36,36
76509,35620,-1,-1,13,1,2,43,4,3,5,1,36,36
76510,35620,-1,-1,13,2,2,43,6,3,5,1,36,36
76511,35620,-1,-1,13,2,2,43,6,3,5,1,36,36
76512,35620,-1,-1,13,1,2,-1,-1,3,5,1,36,36
76513,35620,-1,-1,13,2,2,-1,-1,3,5,1,36,36
76514,35620,-1,-1,16,1,2,44,1,1,4,1,36,36
76515,35620,-1,-1,16,2,2,44,1,1,4,1,36,36
76516,35620,-1,-1,16,1,2,35,6,1,4,1,36,36
76517,35620,-1,-1,16,2,2,-1,-1,1,4,1,36,36
76518,35620,-1,-1,14,1,1,44,3,6,1,1,36,36
76519,38900,-1,-1,13,1,1,40,6,6,1,4,53,53
76520,42660,-1,-1,15,1,1,39,1,1,6,4,53,53
76521,42660,-1,-1,15,2,1,43,1,1,6,4,53,53
76522,42660,-1,-1,15,2,1,-1,-1,1,6,4,53,53
76523,42660,-1,-1,15,2,1,-1,-1,1,6,4,53,53
76524,42660,-1,-1,15,1,1,-1,-1,1,6,4,53,53
76525,42660,-1,-1,15,2,1,-1,-1,1,6,4,53,53
76526,26820,-1,-1,10,2,1,44,6,4,2,4,16,16
76527,26820,-1,-1,10,2,1,39,6,4,2,4,16,16
76528,35620,-1,-1,12,1,2,39,6,6,1,1,34,34
76529,38060,-1,-1,5,2,1,43,1,1,2,4,4,4
76530,38060,-1,-1,5,1,1,41,1,1,2,4,4,4
